question_id,level,pass_count,pass_models,fail_models,avg_score,avg_duration_ms,llama33_70b_pass,llama33_70b_score,llama33_70b_duration_ms,llama33_70b_failures,{aliases[m]}_error,llama4_maverick_pass,llama4_maverick_score,llama4_maverick_duration_ms,llama4_maverick_failures,{aliases[m]}_error,llama4_scout_pass,llama4_scout_score,llama4_scout_duration_ms,llama4_scout_failures,{aliases[m]}_error,llama31_8b_pass,llama31_8b_score,llama31_8b_duration_ms,llama31_8b_failures,{aliases[m]}_error
AGI-075,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.292,3898,0,0.250,2753,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_arrival_usd|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:arrival_minutes|agi_validation_failed:self_check,,0,0.333,4645,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.Synapse|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_cost_usd|agi_validation_failed:arrival_minutes|agi_validation_failed:self_check,,0,0.333,4207,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:arrival_minutes|agi_validation_failed:self_check,,0,0.250,3987,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Circle_CCTP|agi_validation_failed:route_allocation_usd.Across|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:self_check,
AGI-076,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.229,2910,0,0.250,5755,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_arrival_usd|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:arrival_minutes|agi_validation_failed:self_check,,0,0.250,1732,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.Hop|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_arrival_usd|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:self_check,,0,0.167,1792,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|missing_field|missing_field|missing_field|missing_field|missing_field|missing_field|agi_validation_failed:max_route_share_pct|agi_validation_failed:self_check,,0,0.250,2361,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Circle_CCTP|agi_validation_failed:route_allocation_usd.Across|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:self_check,
AGI-077,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.354,4492,0,0.250,6982,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_arrival_usd|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:arrival_minutes|agi_validation_failed:self_check,,0,0.417,1786,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.CEX_internal|agi_validation_failed:expected_arrival_usd|agi_validation_failed:expected_cost_usd|agi_validation_failed:self_check,,0,0.417,4859,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.Legacy_PoS|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:self_check,,0,0.333,4340,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:route_allocation_usd.Stargate|agi_validation_failed:route_allocation_usd.Legacy_PoS|agi_validation_failed:expected_cost_usd|agi_validation_failed:max_route_share_pct|agi_validation_failed:arrival_minutes|agi_validation_failed:self_check,
AGI-078,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.036,2758,0,0.000,2230,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,2062,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,4263,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.143,2476,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,
AGI-079,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.179,3010,0,0.286,6230,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.286,1746,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,3374,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.143,689,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,
AGI-080,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,3281,0,0.000,4498,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,1522,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,4687,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,2416,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,
AGI-081,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.000,2656,0,0.000,1895,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,1556,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,4673,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,,0,0.000,2498,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:selected_hedges|agi_validation_failed:premium_usd|agi_validation_failed:worst_case_pnl_usd|agi_validation_failed:expected_pnl_usd|agi_validation_failed:self_check,
AGI-082,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.313,5793,0,0.333,12430,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.500,3645,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:self_check,,0,0.250,4964,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.167,2133,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|missing_field|missing_field|missing_field|missing_field|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,
AGI-083,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.250,5293,0,0.250,7410,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OKX|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.500,4534,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:self_check,,0,0.250,5688,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OKX|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.000,3540,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Jupiter_Solana|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OKX|agi_validation_failed:venue_allocation_usd.Wintermute_RFQ|agi_validation_failed:venue_allocation_usd.Orca|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,
AGI-084,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.312,7625,0,0.667,21663,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:self_check,,0,0.167,1991,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OTC_Block|agi_validation_failed:venue_allocation_usd.Kraken|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.CoW_RFQ|agi_validation_failed:venue_allocation_usd.Uniswap_Base|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:self_check,,0,0.333,5321,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.Kraken|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.083,1523,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OTC_Block|agi_validation_failed:venue_allocation_usd.Kraken|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.CoW_RFQ|agi_validation_failed:venue_allocation_usd.Uniswap_Base|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:effective_price|agi_validation_failed:self_check,
AGI-085,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.208,6111,0,0.000,9613,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.Ethena_RFQ|agi_validation_failed:venue_allocation_usd.OKX|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.Curve_USDe|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.417,2172,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.250,8496,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OKX|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:expected_asset_received|agi_validation_failed:effective_price|agi_validation_failed:self_check,,0,0.167,4162,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:venue_allocation_usd.Binance|agi_validation_failed:venue_allocation_usd.OKX|agi_validation_failed:venue_allocation_usd.Bybit|agi_validation_failed:venue_allocation_usd.Curve_USDe|agi_validation_failed:venue_allocation_usd.Coinbase|agi_validation_failed:largest_visible_clip_usd|agi_validation_failed:expected_asset_received|agi_validation_failed:self_check,
AGI-086,11,0,,meta-llama/llama-3.3-70b-instruct;meta-llama/llama-4-maverick;meta-llama/llama-4-scout;meta-llama/llama-3.1-8b-instruct,0.432,5378,0,0.545,3428,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:execution_sequence|agi_validation_failed:venue_fills.RFQ_A|agi_validation_failed:self_check,,0,0.636,4473,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:execution_sequence|agi_validation_failed:self_check,,0,0.455,6222,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:execution_sequence|agi_validation_failed:venue_fills.RFQ_A|agi_validation_failed:expected_slippage_pct|agi_validation_failed:self_check,,0,0.091,7388,agi_validation_failed:intent|agi_validation_failed:chosen_strategy|agi_validation_failed:execution_sequence|agi_validation_failed:venue_fills.Dark_RFQ|agi_validation_failed:venue_fills.Internalizer|agi_validation_failed:venue_fills.RFQ_A|agi_validation_failed:venue_fills.hidden_public|agi_validation_failed:expected_avg_price|agi_validation_failed:expected_slippage_pct|agi_validation_failed:self_check,
