question_id,level,rubric_id,prompt,model,pass_count_3,majority_pass,pass_bits_n1_n2_n3,scores_n1_n2_n3,avg_score,median_score,avg_duration_ms
L9-043,L9,l9-L9-043,"Governance incentive capital action, L2 incentive extension. A DAO vote spans Compound/Aave style lending, Base and Arb bridge snapshots, and CEX liquidity. Proposal benefit if passed is $820,000, but probability of passage after incentives is 67%. Quorum/control target is 2,200,000 ARB votes; treasury already controls 1,250,000 ARB. Missing votes can be rented with bribes at $0 per ARB vote or borrowed at $1 spot price with 12.0% APR for 5 days. Bridge, gas, delegation, and solver costs are $22,000. There is a 6.0% chance of an adverse governance delay costing $380,000. Execute only if net expected USD profit is positive and missing votes <= on-chain lendable liquidity; lendable liquidity is 965,000 ARB. Compute expected_value = pass probability*benefit - bribe cost - borrow interest - bridge/gas/delegation costs - expected delay loss. Also state missing votes and reject no_action if EV is positive.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,4498
L9-044,L9,l9-L9-044,"Refuse-to-trade decision, RFQ route during exchange halt. Evaluate a $1,200,000 SOL opportunity across Uniswap/Aave/Compound, CEX hedge, bridge, oracle, solver, and MEV routes. Execute only if an option has net expected USD profit > 0 and all hard constraints pass: max slippage 0.45%, oracle age <= 55 seconds, settlement <= 11 minutes, and required capital <= $1,200,000. Option A CEX hedge route: gross edge $18,500, fixed costs $6,200, slippage 0.19% of notional, expected risk 5.0% * $260,000, oracle age 44 seconds, settlement 14 minutes, required capital $1,180,000; Option B Uniswap bridge route: gross edge $13,600, fixed costs $3,900, slippage 0.51% of notional, expected risk 6.0% * $120,000, oracle age 49 seconds, settlement 9 minutes, required capital $1,100,000; Option C solver route: gross edge $21,000, fixed costs $4,800, slippage 0.22% of notional, expected risk 7.0% * $260,000, oracle age 63 seconds, settlement 8 minutes, required capital $1,190,000. For each option, net EV = gross edge - fixed costs - slippage dollars - expected risk loss. Reject hard-constraint violations even if net EV is positive. Return no_action if no option is both positive-EV and feasible.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,1652
L9-044,L9,l9-L9-044,"Refuse-to-trade decision, RFQ route during exchange halt. Evaluate a $1,200,000 SOL opportunity across Uniswap/Aave/Compound, CEX hedge, bridge, oracle, solver, and MEV routes. Execute only if an option has net expected USD profit > 0 and all hard constraints pass: max slippage 0.45%, oracle age <= 55 seconds, settlement <= 11 minutes, and required capital <= $1,200,000. Option A CEX hedge route: gross edge $18,500, fixed costs $6,200, slippage 0.19% of notional, expected risk 5.0% * $260,000, oracle age 44 seconds, settlement 14 minutes, required capital $1,180,000; Option B Uniswap bridge route: gross edge $13,600, fixed costs $3,900, slippage 0.51% of notional, expected risk 6.0% * $120,000, oracle age 49 seconds, settlement 9 minutes, required capital $1,100,000; Option C solver route: gross edge $21,000, fixed costs $4,800, slippage 0.22% of notional, expected risk 7.0% * $260,000, oracle age 63 seconds, settlement 8 minutes, required capital $1,190,000. For each option, net EV = gross edge - fixed costs - slippage dollars - expected risk loss. Reject hard-constraint violations even if net EV is positive. Return no_action if no option is both positive-EV and feasible.",mistralai/mistral-small-2603,3,1,1|1|1,1|1|1,1.000,1.000,1171
L9-045,L9,l9-L9-045,"Carry basis funding arbitrage, slow convergence staking basis. Compare execute vs no-action for a delta-neutral stETH trade across Pendle PT hedge vs ETH-PERP short, with USDC collateral on Base/ETH and a bridge unwind through Arb. Capital $900,000, trade notional $1,800,000, horizon 7 days. The perp is richer than spot by 0.72%; positive funding means the short perp receives 0.018% per 8 hours. Fees and slippage across spot, perp, bridge, gas, and solver are 0.15% of notional plus $700 fixed. Borrow drag is 6.0% APR for the horizon and liquidation buffer reserve is $2,200. Execute only if net annualized return on equity is > 25%, slippage stays <= 0.35%, and the bridge window is <= 56 hours; otherwise return no_action. Compute expected_value as annualized APR percentage for the best feasible action: (basis capture + funding - percent costs - fixed costs - borrow drag - buffer reserve) / capital * 365 / days.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,7270
L9-045,L9,l9-L9-045,"Carry basis funding arbitrage, slow convergence staking basis. Compare execute vs no-action for a delta-neutral stETH trade across Pendle PT hedge vs ETH-PERP short, with USDC collateral on Base/ETH and a bridge unwind through Arb. Capital $900,000, trade notional $1,800,000, horizon 7 days. The perp is richer than spot by 0.72%; positive funding means the short perp receives 0.018% per 8 hours. Fees and slippage across spot, perp, bridge, gas, and solver are 0.15% of notional plus $700 fixed. Borrow drag is 6.0% APR for the horizon and liquidation buffer reserve is $2,200. Execute only if net annualized return on equity is > 25%, slippage stays <= 0.35%, and the bridge window is <= 56 hours; otherwise return no_action. Compute expected_value as annualized APR percentage for the best feasible action: (basis capture + funding - percent costs - fixed costs - borrow drag - buffer reserve) / capital * 365 / days.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,1835
L9-046,L9,l9-L9-046,"Cross-chain route cost selection, small-cap route with inventory cap. Swap $900,000 USDC into HYPE from Base to Hyperliquid; reference HYPE price is $28. Compare Uniswap/Across/solver/bridge/CEX routes and select the feasible route with lowest all-in USD cost before converting to output tokens. Hard constraints: settlement <= 12 minutes, oracle age <= 60 seconds, capacity >= notional, and slippage+risk must be included. Route A Uniswap bridge route: percent cost 0.45%, fixed $900, expected risk 0.05% of notional, settlement 11 minutes, oracle age 41 seconds, capacity $1,500,000; Route B solver inventory route: percent cost 0.21%, fixed $1,800, expected risk 0.02% of notional, settlement 7 minutes, oracle age 30 seconds, capacity $950,000; Route C direct bridge route: percent cost 0.19%, fixed $2,400, expected risk 0.09% of notional, settlement 9 minutes, oracle age 33 seconds, capacity $1,000,000. Compute each route cost = percent cost*notional + fixed + expected risk*notional. expected_value is USD saved by the best feasible route vs the second-best feasible route; also mention resulting extra HYPE = USD_saved / price.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,4700
L9-046,L9,l9-L9-046,"Cross-chain route cost selection, small-cap route with inventory cap. Swap $900,000 USDC into HYPE from Base to Hyperliquid; reference HYPE price is $28. Compare Uniswap/Across/solver/bridge/CEX routes and select the feasible route with lowest all-in USD cost before converting to output tokens. Hard constraints: settlement <= 12 minutes, oracle age <= 60 seconds, capacity >= notional, and slippage+risk must be included. Route A Uniswap bridge route: percent cost 0.45%, fixed $900, expected risk 0.05% of notional, settlement 11 minutes, oracle age 41 seconds, capacity $1,500,000; Route B solver inventory route: percent cost 0.21%, fixed $1,800, expected risk 0.02% of notional, settlement 7 minutes, oracle age 30 seconds, capacity $950,000; Route C direct bridge route: percent cost 0.19%, fixed $2,400, expected risk 0.09% of notional, settlement 9 minutes, oracle age 33 seconds, capacity $1,000,000. Compute each route cost = percent cost*notional + fixed + expected risk*notional. expected_value is USD saved by the best feasible route vs the second-best feasible route; also mention resulting extra HYPE = USD_saved / price.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2040
L9-047,L9,l9-L9-047,"Collateral leverage liquidation control, governance-token collateral haircut. A Aave isolated market position on Base/ETH uses 70,000 COMP collateral at $62 and $1,650,000 USDC debt, with Aave/Compound oracle cross-check and bridge unwind available. Liquidation threshold is 55.0%. Stress branch: if COMP depegs or falls 20.0%, maintain target health factor >= 1.35; if the post-shock HF would be below target, repay USDC rather than add collateral. Closing loops adds $7,500 gas, slippage, and solver fees to debt before repay. Compute expected_value as the minimum USDC debt reduction required after fees. Formula: max(0, current debt + fees - collateral value * LT * (1 - shock) / target HF). Also report pre-repay HF and reject any borrow-more action.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,3964
L9-047,L9,l9-L9-047,"Collateral leverage liquidation control, governance-token collateral haircut. A Aave isolated market position on Base/ETH uses 70,000 COMP collateral at $62 and $1,650,000 USDC debt, with Aave/Compound oracle cross-check and bridge unwind available. Liquidation threshold is 55.0%. Stress branch: if COMP depegs or falls 20.0%, maintain target health factor >= 1.35; if the post-shock HF would be below target, repay USDC rather than add collateral. Closing loops adds $7,500 gas, slippage, and solver fees to debt before repay. Compute expected_value as the minimum USDC debt reduction required after fees. Formula: max(0, current debt + fees - collateral value * LT * (1 - shock) / target HF). Also report pre-repay HF and reject any borrow-more action.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,1752
L9-048,L9,l9-L9-048,"Staking/restaking risk selection, fast-withdrawal AVS basket. Restake 60 ETH across EigenLayer/Symbiotic-style AVSs and pick exactly 3 eligible AVSs by highest risk-adjusted APR. Net score = headline yield - operator fee - slashing multiplier * expected slashing loss, all in APR percentage points. Eligibility constraints: net score >= 5%, slashing multiplier <= 2.5, withdrawal delay <= 5 days, oracle freshness <= 18 minutes, and capacity >= 60 ETH. Data: A1 yield 6.4%, operator fee 0.2%, slashing 1 x 0.5%, delay 2 days, oracle age 8 minutes, capacity 80 ETH; A2 yield 8.9%, operator fee 0.5%, slashing 2.1 x 0.7%, delay 4 days, oracle age 15 minutes, capacity 100 ETH; A3 yield 10.2%, operator fee 0.8%, slashing 2.7 x 0.8%, delay 4 days, oracle age 12 minutes, capacity 120 ETH; A4 yield 7.1%, operator fee 0.3%, slashing 1.6 x 0.6%, delay 6 days, oracle age 10 minutes, capacity 70 ETH; A5 yield 7.8%, operator fee 0.4%, slashing 1.8 x 0.5%, delay 3 days, oracle age 16 minutes, capacity 65 ETH. Return only the unordered set of selected AVS IDs; do not allocate weights, and reject any AVS that fails a hard constraint even if its yield is high.",mistralai/mistral-medium-3-5,3,1,1|1|1,1|1|1,1.000,1.000,2457
L9-048,L9,l9-L9-048,"Staking/restaking risk selection, fast-withdrawal AVS basket. Restake 60 ETH across EigenLayer/Symbiotic-style AVSs and pick exactly 3 eligible AVSs by highest risk-adjusted APR. Net score = headline yield - operator fee - slashing multiplier * expected slashing loss, all in APR percentage points. Eligibility constraints: net score >= 5%, slashing multiplier <= 2.5, withdrawal delay <= 5 days, oracle freshness <= 18 minutes, and capacity >= 60 ETH. Data: A1 yield 6.4%, operator fee 0.2%, slashing 1 x 0.5%, delay 2 days, oracle age 8 minutes, capacity 80 ETH; A2 yield 8.9%, operator fee 0.5%, slashing 2.1 x 0.7%, delay 4 days, oracle age 15 minutes, capacity 100 ETH; A3 yield 10.2%, operator fee 0.8%, slashing 2.7 x 0.8%, delay 4 days, oracle age 12 minutes, capacity 120 ETH; A4 yield 7.1%, operator fee 0.3%, slashing 1.6 x 0.6%, delay 6 days, oracle age 10 minutes, capacity 70 ETH; A5 yield 7.8%, operator fee 0.4%, slashing 1.8 x 0.5%, delay 3 days, oracle age 16 minutes, capacity 65 ETH. Return only the unordered set of selected AVS IDs; do not allocate weights, and reject any AVS that fails a hard constraint even if its yield is high.",mistralai/mistral-small-2603,3,1,1|1|1,1|1|1,1.000,1.000,1393
L9-049,L9,l9-L9-049,"Flash-loan exploit EV triage, small pool liquidation with volatile slippage. A white-hat simulation considers a $5,000,000 USDC flash loan through Uniswap/Aave, with oracle manipulation, liquidations, MEV auction risk, and CEX hedge unwind. Gross liquidation profit if the bundle lands is $410,000. Costs on success: flash loan fee 0.05% of loan, gas $39,000, slippage $42,000, MEV payment $38,000. Success probability is 64%; if it fails or is frontrun, realized loss is flash-loan fee + gas + extra protection cost $52,000 and no liquidation profit. Hard constraints: oracle age <= 45 seconds, liquidation liquidity >= $400,000, and expected EV must be > 0 to execute. Current oracle age 29 seconds and liquidation liquidity $600,000. Compute expected_value as probability-weighted USD EV after all costs; abstain only if EV <= 0 or a hard constraint fails.",mistralai/mistral-medium-3-5,0,0,0|0|0,0|0|0,0.000,0.000,1459
L9-049,L9,l9-L9-049,"Flash-loan exploit EV triage, small pool liquidation with volatile slippage. A white-hat simulation considers a $5,000,000 USDC flash loan through Uniswap/Aave, with oracle manipulation, liquidations, MEV auction risk, and CEX hedge unwind. Gross liquidation profit if the bundle lands is $410,000. Costs on success: flash loan fee 0.05% of loan, gas $39,000, slippage $42,000, MEV payment $38,000. Success probability is 64%; if it fails or is frontrun, realized loss is flash-loan fee + gas + extra protection cost $52,000 and no liquidation profit. Hard constraints: oracle age <= 45 seconds, liquidation liquidity >= $400,000, and expected EV must be > 0 to execute. Current oracle age 29 seconds and liquidation liquidity $600,000. Compute expected_value as probability-weighted USD EV after all costs; abstain only if EV <= 0 or a hard constraint fails.",mistralai/mistral-small-2603,0,0,0|0|0,0|0|0,0.000,0.000,2047
